Date,Adj Close
2017-11-30,36.970001220703125
2017-12-01,36.79999923706055
2017-12-04,35.33000183105469
2017-12-05,35.65999984741211
2017-12-06,35.349998474121094
2017-12-07,35.560001373291016
2017-12-08,35.52000045776367
2017-12-11,35.36000061035156
2017-12-12,34.939998626708984
2017-12-13,35.060001373291016
2017-12-14,34.68000030517578
2017-12-15,35.06999969482422
2017-12-18,35.150001525878906
2017-12-19,35.130001068115234
2017-12-20,35.22999954223633
2017-12-21,35.58000183105469
2017-12-22,34.9900016784668
2017-12-26,35.310001373291016
2017-12-27,35.09000015258789
2017-12-28,35.54999923706055
2017-12-29,35.33000183105469
2018-01-02,35.09000015258789
2018-01-03,35.40999984741211
2018-01-04,36.34000015258789
2018-01-05,37.380001068115234
2018-01-08,38.099998474121094
2018-01-09,38.349998474121094
2018-01-10,38.65999984741211
2018-01-11,38.91999816894531
2018-01-12,39.16999816894531
2018-01-16,38.939998626708984
2018-01-17,39.279998779296875
2018-01-18,39.63999938964844
2018-01-19,40.119998931884766
2018-01-22,40.86000061035156
2018-01-23,41.9900016784668
2018-01-24,41.84000015258789
2018-01-25,41.34000015258789
2018-01-26,42.13999938964844
2018-01-29,41.61000061035156
2018-01-30,41.0099983215332
2018-01-31,41.130001068115234
2018-02-01,40.7400016784668
2018-02-02,39.93000030517578
2018-02-05,38.380001068115234
2018-02-06,39.130001068115234
2018-02-07,39.630001068115234
2018-02-08,37.439998626708984
2018-02-09,37.52000045776367
2018-02-12,38.52000045776367
2018-02-13,39.0
2018-02-14,39.099998474121094
2018-02-15,40.459999084472656
2018-02-16,40.54999923706055
2018-02-20,40.720001220703125
2018-02-21,40.2400016784668
2018-02-22,40.52000045776367
2018-02-23,41.31999969482422
2018-02-26,41.529998779296875
2018-02-27,40.63999938964844
2018-02-28,41.0
2018-03-01,41.150001525878906
2018-03-02,42.79999923706055
2018-03-05,42.939998626708984
2018-03-06,43.349998474121094
2018-03-07,43.959999084472656
2018-03-08,44.5
2018-03-09,45.56999969482422
2018-03-12,45.58000183105469
2018-03-13,44.540000915527344
2018-03-14,45.65999984741211
2018-03-15,44.18000030517578
2018-03-16,43.52000045776367
2018-03-19,42.70000076293945
2018-03-20,42.459999084472656
2018-03-21,42.689998626708984
2018-03-22,41.970001220703125
2018-03-23,39.16999816894531
2018-03-26,40.34000015258789
2018-03-27,38.66999816894531
2018-03-28,38.150001525878906
2018-03-29,39.11000061035156
2018-04-02,38.790000915527344
2018-04-03,39.540000915527344
2018-04-04,40.540000915527344
2018-04-05,40.599998474121094
2018-04-06,39.939998626708984
2018-04-09,40.060001373291016
2018-04-10,41.029998779296875
2018-04-11,41.119998931884766
2018-04-12,42.209999084472656
2018-04-13,42.06999969482422
2018-04-16,42.790000915527344
2018-04-17,44.31999969482422
2018-04-18,44.66999816894531
2018-04-19,44.45000076293945
2018-04-20,44.13999938964844
2018-04-23,44.20000076293945
2018-04-24,43.029998779296875
2018-04-25,42.9900016784668
2018-04-26,43.95000076293945
2018-04-27,43.93000030517578
2018-04-30,44.130001068115234
2018-05-01,44.83000183105469
2018-05-02,44.63999938964844
2018-05-03,44.970001220703125
2018-05-04,45.2400016784668
2018-05-07,44.52000045776367
2018-05-08,45.52000045776367
2018-05-09,47.29999923706055
2018-05-10,49.09000015258789
2018-05-11,47.7599983215332
2018-05-14,47.20000076293945
2018-05-15,46.939998626708984
2018-05-16,47.369998931884766
2018-05-17,47.810001373291016
2018-05-18,48.20000076293945
2018-05-21,48.31999969482422
2018-05-22,47.93000030517578
2018-05-23,48.2599983215332
2018-05-24,48.5
2018-05-25,48.720001220703125
2018-05-29,48.81999969482422
2018-05-30,49.91999816894531
2018-05-31,49.47999954223633
2018-06-01,50.95000076293945
2018-06-04,50.459999084472656
2018-06-05,51.68000030517578
2018-06-06,51.849998474121094
2018-06-07,49.119998931884766
2018-06-08,49.560001373291016
2018-06-11,50.349998474121094
2018-06-12,51.15999984741211
2018-06-13,51.38999938964844
2018-06-14,51.83000183105469
2018-06-15,51.7400016784668
2018-06-18,52.209999084472656
2018-06-19,53.18000030517578
2018-06-20,52.900001525878906
2018-06-21,51.630001068115234
2018-06-22,49.61000061035156
2018-06-25,48.040000915527344
2018-06-26,48.47999954223633
2018-06-27,46.77000045776367
2018-06-28,47.650001525878906
2018-06-29,47.43000030517578
2018-07-02,47.970001220703125
2018-07-03,48.029998779296875
2018-07-05,48.709999084472656
2018-07-06,49.0
2018-07-09,49.779998779296875
2018-07-10,50.209999084472656
2018-07-11,51.04999923706055
2018-07-12,52.45000076293945
2018-07-13,52.08000183105469
2018-07-16,52.40999984741211
2018-07-17,55.09000015258789
2018-07-18,54.209999084472656
2018-07-19,53.97999954223633
2018-07-20,53.59000015258789
2018-07-23,53.959999084472656
2018-07-24,52.66999816894531
2018-07-25,53.2400016784668
2018-07-26,53.5099983215332
2018-07-27,51.459999084472656
2018-07-30,49.220001220703125
2018-07-31,49.400001525878906
2018-08-01,50.45000076293945
2018-08-02,51.29999923706055
2018-08-03,50.84000015258789
2018-08-06,51.0
2018-08-07,50.68000030517578
2018-08-08,52.5
2018-08-09,52.880001068115234
2018-08-10,53.529998779296875
2018-08-13,52.11000061035156
2018-08-14,52.61000061035156
2018-08-15,52.22999954223633
2018-08-16,53.7400016784668
2018-08-17,53.88999938964844
2018-08-20,54.11000061035156
2018-08-21,54.029998779296875
2018-08-22,55.11000061035156
2018-08-23,55.369998931884766
2018-08-24,55.84000015258789
2018-08-27,55.95000076293945
2018-08-28,56.099998474121094
2018-08-29,56.65999984741211
2018-08-30,56.189998626708984
2018-08-31,56.560001373291016
2018-09-04,56.88999938964844
2018-09-05,56.7400016784668
2018-09-06,56.68000030517578
2018-09-07,57.290000915527344
2018-09-10,57.68000030517578
2018-09-11,57.63999938964844
2018-09-12,57.52000045776367
2018-09-13,57.58000183105469
2018-09-14,57.2400016784668
2018-09-17,55.97999954223633
2018-09-18,56.08000183105469
2018-09-19,55.97999954223633
2018-09-20,56.939998626708984
2018-09-21,56.43000030517578
2018-09-24,57.880001068115234
2018-09-25,58.18000030517578
2018-09-26,57.939998626708984
2018-09-27,57.119998931884766
2018-09-28,56.75
2018-10-01,55.16999816894531
2018-10-02,54.20000076293945
2018-10-03,55.650001525878906
2018-10-04,54.2599983215332
2018-10-05,53.02000045776367
2018-10-08,52.209999084472656
2018-10-09,51.58000183105469
2018-10-10,49.72999954223633
2018-10-11,49.04999923706055
2018-10-12,50.16999816894531
2018-10-15,49.790000915527344
2018-10-16,51.7599983215332
2018-10-17,51.18000030517578
2018-10-18,49.880001068115234
2018-10-19,48.70000076293945
2018-10-22,49.380001068115234
2018-10-23,49.59000015258789
2018-10-24,47.209999084472656
2018-10-25,48.58000183105469
2018-10-26,47.63999938964844
2018-10-29,47.72999954223633
2018-10-30,47.91999816894531
2018-10-31,49.25
2018-11-01,50.150001525878906
2018-11-02,49.189998626708984
2018-11-05,49.099998474121094
2018-11-06,49.25
2018-11-07,51.06999969482422
2018-11-08,51.5099983215332
2018-11-09,52.08000183105469
2018-11-12,49.540000915527344
2018-11-13,50.470001220703125
2018-11-14,49.790000915527344
2018-11-15,51.349998474121094
2018-11-16,51.220001220703125
2018-11-19,47.4900016784668
2018-11-20,47.61000061035156
2018-11-21,48.630001068115234
2018-11-23,49.459999084472656
2018-11-26,50.63999938964844
2018-11-27,50.939998626708984
2018-11-28,53.0
2018-11-29,53.310001373291016
2018-11-30,54.619998931884766
2018-12-03,54.119998931884766
2018-12-04,51.959999084472656
2018-12-06,52.380001068115234
2018-12-07,51.099998474121094
2018-12-10,51.380001068115234
2018-12-11,52.0099983215332
2018-12-12,54.0
2018-12-13,53.720001220703125
2018-12-14,52.5099983215332
2018-12-17,50.189998626708984
2018-12-18,51.900001525878906
2018-12-19,51.5
2018-12-20,50.15999984741211
2018-12-21,46.75
2018-12-24,46.16999816894531
2018-12-26,49.2400016784668
2018-12-27,49.900001525878906
2018-12-28,50.33000183105469
2018-12-31,50.43000030517578
2019-01-02,50.619998931884766
2019-01-03,48.290000915527344
2019-01-04,50.31999969482422
2019-01-07,51.63999938964844
2019-01-08,52.310001373291016
2019-01-09,52.54999923706055
2019-01-10,53.18000030517578
2019-01-11,53.119998931884766
2019-01-14,52.34000015258789
2019-01-15,53.130001068115234
2019-01-16,53.439998626708984
2019-01-17,53.56999969482422
2019-01-18,54.709999084472656
2019-01-22,54.22999954223633
2019-01-23,54.2599983215332
2019-01-24,54.65999984741211
2019-01-25,55.869998931884766
2019-01-28,56.15999984741211
2019-01-29,54.5
2019-01-30,55.90999984741211
2019-01-31,57.34000015258789
2019-02-01,57.40999984741211
2019-02-04,58.79999923706055
2019-02-05,58.54999923706055
2019-02-06,58.25
2019-02-07,58.22999954223633
2019-02-08,59.08000183105469
2019-02-11,59.369998931884766
2019-02-12,60.11000061035156
2019-02-13,55.9900016784668
2019-02-14,57.400001525878906
2019-02-15,57.349998474121094
2019-02-19,56.619998931884766
2019-02-20,57.34000015258789
2019-02-21,57.66999816894531
2019-02-22,58.11000061035156
2019-02-25,57.529998779296875
2019-02-26,56.369998931884766
2019-02-27,57.27000045776367
2019-02-28,56.5
2019-03-01,57.31999969482422
2019-03-04,54.59000015258789
2019-03-05,54.900001525878906
2019-03-06,53.689998626708984
2019-03-07,53.95000076293945
2019-03-08,54.04999923706055
2019-03-11,56.08000183105469
2019-03-12,56.150001525878906
2019-03-13,55.77000045776367
2019-03-14,55.380001068115234
2019-03-15,55.16999816894531
2019-03-18,55.43000030517578
2019-03-19,55.529998779296875
2019-03-20,54.56999969482422
2019-03-21,55.560001373291016
2019-03-22,53.40999984741211
2019-03-25,53.86000061035156
2019-03-26,54.77000045776367
2019-03-27,53.38999938964844
2019-03-28,53.849998474121094
2019-03-29,54.779998779296875
2019-04-01,54.61000061035156
2019-04-02,54.400001525878906
2019-04-03,55.2400016784668
2019-04-04,53.540000915527344
2019-04-05,54.08000183105469
2019-04-08,54.41999816894531
2019-04-09,53.939998626708984
2019-04-10,54.45000076293945
2019-04-11,54.7400016784668
2019-04-12,54.36000061035156
2019-04-15,54.189998626708984
2019-04-16,54.29999923706055
2019-04-17,52.83000183105469
2019-04-18,52.31999969482422
2019-04-22,52.63999938964844
2019-04-23,53.59000015258789
2019-04-24,53.380001068115234
2019-04-25,53.869998931884766
2019-04-26,54.56999969482422
2019-04-29,55.310001373291016
2019-04-30,54.650001525878906
2019-05-01,53.91999816894531
2019-05-02,53.75
2019-05-03,55.13999938964844
2019-05-06,54.34000015258789
2019-05-07,53.27000045776367
2019-05-08,54.27000045776367
2019-05-09,53.470001220703125
2019-05-10,53.77000045776367
2019-05-13,51.900001525878906
2019-05-14,53.5
2019-05-15,54.189998626708984
2019-05-16,56.220001220703125
2019-05-17,55.04999923706055
2019-05-20,53.93000030517578
2019-05-21,54.459999084472656
2019-05-22,55.150001525878906
2019-05-23,53.119998931884766
2019-05-24,53.68000030517578
2019-05-28,54.310001373291016
2019-05-29,53.66999816894531
2019-05-30,54.04999923706055
2019-05-31,53.22999954223633
2019-06-03,50.0099983215332
2019-06-04,51.560001373291016
2019-06-05,52.13999938964844
2019-06-06,52.439998626708984
2019-06-07,52.63999938964844
2019-06-10,53.22999954223633
2019-06-11,52.119998931884766
2019-06-12,52.90999984741211
2019-06-13,52.95000076293945
2019-06-14,53.189998626708984
2019-06-17,54.84000015258789
2019-06-18,55.4900016784668
2019-06-19,56.5099983215332
2019-06-20,57.880001068115234
2019-06-21,55.869998931884766
2019-06-24,56.33000183105469
2019-06-25,54.91999816894531
2019-06-26,55.45000076293945
2019-06-27,56.599998474121094
2019-06-28,57.93000030517578
2019-07-01,57.91999816894531
2019-07-02,58.15999984741211
2019-07-03,59.47999954223633
2019-07-05,59.599998474121094
2019-07-08,59.540000915527344
2019-07-09,60.869998931884766
2019-07-10,61.220001220703125
2019-07-11,61.61000061035156
2019-07-12,62.060001373291016
2019-07-15,61.83000183105469
2019-07-16,61.04999923706055
2019-07-17,60.75
2019-07-18,60.849998474121094
2019-07-19,59.97999954223633
2019-07-22,61.22999954223633
2019-07-23,60.33000183105469
2019-07-24,61.470001220703125
2019-07-25,61.11000061035156
2019-07-26,61.720001220703125
2019-07-29,60.90999984741211
2019-07-30,60.91999816894531
2019-07-31,59.20000076293945
2019-08-01,58.43000030517578
2019-08-02,56.810001373291016
2019-08-05,53.88999938964844
2019-08-06,53.25
2019-08-07,53.66999816894531
2019-08-08,54.900001525878906
2019-08-09,54.849998474121094
2019-08-12,53.779998779296875
2019-08-13,53.2599983215332
2019-08-14,50.7599983215332
2019-08-15,50.650001525878906
2019-08-16,51.33000183105469
2019-08-19,50.959999084472656
2019-08-20,51.0
2019-08-21,51.34000015258789
2019-08-22,52.560001373291016
2019-08-23,52.380001068115234
2019-08-26,52.709999084472656
2019-08-27,51.90999984741211
2019-08-28,51.689998626708984
2019-08-29,52.41999816894531
2019-08-30,52.16999816894531
2019-09-03,51.310001373291016
2019-09-04,52.70000076293945
2019-09-05,54.61000061035156
2019-09-06,55.060001373291016
2019-09-09,53.779998779296875
2019-09-10,54.529998779296875
2019-09-11,54.97999954223633
2019-09-12,56.099998474121094
2019-09-13,56.33000183105469
2019-09-16,56.060001373291016
2019-09-17,55.45000076293945
2019-09-18,55.13999938964844
2019-09-19,54.77000045776367
2019-09-20,55.02000045776367
2019-09-23,55.400001525878906
2019-09-24,54.47999954223633
2019-09-25,55.15999984741211
2019-09-26,55.54999923706055
2019-09-27,54.58000183105469
2019-09-30,54.81999969482422
2019-10-01,53.75
2019-10-02,53.02000045776367
2019-10-03,53.68000030517578
2019-10-04,54.63999938964844
2019-10-07,54.59000015258789
2019-10-08,53.88999938964844
2019-10-09,54.95000076293945
2019-10-10,55.220001220703125
2019-10-11,56.0
2019-10-14,55.5
2019-10-15,55.970001220703125
2019-10-16,54.52000045776367
2019-10-17,55.08000183105469
2019-10-18,54.15999984741211
2019-10-21,54.4900016784668
2019-10-22,56.56999969482422
2019-10-23,57.88999938964844
2019-10-24,58.33000183105469
2019-10-25,57.83000183105469
2019-10-28,58.45000076293945
2019-10-29,59.189998626708984
2019-10-30,58.849998474121094
2019-10-31,58.56999969482422
2019-11-01,59.54999923706055
2019-11-04,58.7599983215332
2019-11-05,57.040000915527344
2019-11-06,57.290000915527344
2019-11-07,57.09000015258789
2019-11-08,57.88999938964844
2019-11-11,57.68000030517578
2019-11-12,57.9900016784668
2019-11-13,57.90999984741211
2019-11-14,57.86000061035156
2019-11-15,58.150001525878906
2019-11-18,59.529998779296875
2019-11-19,60.22999954223633
2019-11-20,60.54999923706055
2019-11-21,60.529998779296875
2019-11-22,60.47999954223633
2019-11-25,61.59000015258789
2019-11-26,61.720001220703125
2019-11-27,62.08000183105469
2019-11-29,61.66999816894531
2019-12-02,60.959999084472656
2019-12-03,61.459999084472656
2019-12-04,61.20000076293945
2019-12-05,60.58000183105469
2019-12-06,60.619998931884766
2019-12-09,60.689998626708984
2019-12-10,58.66999816894531
2019-12-11,56.560001373291016
2019-12-12,55.349998474121094
2019-12-13,56.130001068115234
2019-12-16,57.45000076293945
2019-12-17,58.0099983215332
2019-12-18,57.52000045776367
2019-12-19,57.790000915527344
2019-12-20,58.09000015258789
2019-12-23,58.13999938964844
2019-12-24,58.09000015258789
2019-12-26,58.150001525878906
2019-12-27,58.56999969482422
2019-12-30,58.380001068115234
2019-12-31,58.54999923706055
2020-01-02,58.95000076293945
2020-01-03,58.400001525878906
2020-01-06,59.25
2020-01-07,58.86000061035156
2020-01-08,59.31999969482422
2020-01-09,59.29999923706055
2020-01-10,61.599998474121094
2020-01-13,62.150001525878906
2020-01-14,61.790000915527344
2020-01-15,63.15999984741211
2020-01-16,63.97999954223633
2020-01-17,63.84000015258789
2020-01-21,63.27000045776367
2020-01-22,62.779998779296875
2020-01-23,62.25
2020-01-24,60.90999984741211
2020-01-27,59.41999816894531
2020-01-28,59.43000030517578
2020-01-29,59.7400016784668
2020-01-30,59.349998474121094
2020-01-31,58.79999923706055
2020-02-03,59.4900016784668
2020-02-04,60.560001373291016
2020-02-05,59.310001373291016
2020-02-06,59.56999969482422
2020-02-07,58.349998474121094
2020-02-10,59.560001373291016
2020-02-11,59.08000183105469
2020-02-12,58.540000915527344
2020-02-13,58.75
2020-02-14,58.880001068115234
2020-02-18,59.25
2020-02-19,58.59000015258789
2020-02-20,58.5
2020-02-21,57.22999954223633
2020-02-24,55.04999923706055
2020-02-25,39.41999816894531
2020-02-26,42.65999984741211
2020-02-27,41.38999938964844
2020-02-28,41.029998779296875
2020-03-02,41.099998474121094
2020-03-03,40.290000915527344
2020-03-04,40.689998626708984
2020-03-05,38.7599983215332
2020-03-06,37.209999084472656
2020-03-09,34.34000015258789
2020-03-10,35.720001220703125
2020-03-11,32.779998779296875
2020-03-12,29.760000228881836
2020-03-13,33.04999923706055
2020-03-16,28.3700008392334
2020-03-17,26.290000915527344
2020-03-18,23.889999389648438
2020-03-19,24.489999771118164
2020-03-20,25.440000534057617
2020-03-23,26.010000228881836
2020-03-24,29.18000030517578
2020-03-25,28.600000381469727
2020-03-26,32.72999954223633
2020-03-27,31.5
2020-03-30,31.469999313354492
2020-03-31,31.75
2020-04-01,29.860000610351562
2020-04-02,29.1200008392334
2020-04-03,28.280000686645508
2020-04-06,30.200000762939453
2020-04-07,29.600000381469727
2020-04-08,30.5
2020-04-09,31.559999465942383
2020-04-13,31.049999237060547
2020-04-14,31.700000762939453
2020-04-15,29.56999969482422
2020-04-16,29.06999969482422
2020-04-17,29.920000076293945
2020-04-20,29.760000228881836
2020-04-21,29.610000610351562
2020-04-22,29.6200008392334
2020-04-23,30.049999237060547
2020-04-24,30.690000534057617
2020-04-27,31.59000015258789
2020-04-28,32.54999923706055
2020-04-29,34.20000076293945
2020-04-30,33.560001373291016
2020-05-01,32.470001220703125
2020-05-04,32.900001525878906
2020-05-05,33.5
2020-05-06,34.33000183105469
2020-05-07,36.22999954223633
2020-05-08,36.75
2020-05-11,35.9900016784668
2020-05-12,35.2400016784668
2020-05-13,33.7599983215332
2020-05-14,33.790000915527344
2020-05-15,34.720001220703125
2020-05-18,36.06999969482422
2020-05-19,35.869998931884766
2020-05-20,36.349998474121094
2020-05-21,36.119998931884766
2020-05-22,36.02000045776367
2020-05-26,37.34000015258789
2020-05-27,39.29999923706055
2020-05-28,38.619998931884766
2020-05-29,38.650001525878906
2020-06-01,39.650001525878906
2020-06-02,40.72999954223633
2020-06-03,41.939998626708984
2020-06-04,40.86000061035156
2020-06-05,41.709999084472656
2020-06-08,42.650001525878906
2020-06-09,40.72999954223633
2020-06-10,39.4900016784668
2020-06-11,37.029998779296875
2020-06-12,37.939998626708984
2020-06-15,37.18000030517578
2020-06-16,38.349998474121094
2020-06-17,36.970001220703125
2020-06-18,37.40999984741211
2020-06-19,39.38999938964844
2020-06-22,38.65999984741211
2020-06-23,38.75
2020-06-24,37.66999816894531
2020-06-25,38.709999084472656
2020-06-26,38.119998931884766
2020-06-29,38.2599983215332
2020-06-30,38.560001373291016
2020-07-01,38.9900016784668
2020-07-02,38.11000061035156
2020-07-06,38.36000061035156
2020-07-07,37.58000183105469
2020-07-08,37.470001220703125
2020-07-09,36.63999938964844
2020-07-10,37.08000183105469
2020-07-13,35.5099983215332
2020-07-14,36.41999816894531
2020-07-15,37.650001525878906
2020-07-16,37.040000915527344
2020-07-17,36.31999969482422
2020-07-20,37.75
2020-07-21,37.150001525878906
2020-07-22,36.970001220703125
2020-07-23,36.41999816894531
2020-07-24,36.209999084472656
2020-07-27,34.900001525878906
2020-07-28,34.86000061035156
2020-07-29,35.79999923706055
2020-07-30,35.7400016784668
2020-07-31,35.5099983215332
2020-08-03,36.13999938964844
2020-08-04,36.5099983215332
2020-08-05,37.279998779296875
2020-08-06,36.68000030517578
2020-08-07,36.29999923706055
2020-08-10,35.9900016784668
2020-08-11,36.63999938964844
2020-08-12,35.97999954223633
2020-08-13,36.43000030517578
2020-08-14,36.939998626708984
2020-08-17,37.08000183105469
2020-08-18,36.959999084472656
2020-08-19,36.790000915527344
2020-08-20,36.75
2020-08-21,35.58000183105469
2020-08-24,35.04999923706055
2020-08-25,34.86000061035156
2020-08-26,34.7599983215332
2020-08-27,34.65999984741211
2020-08-28,36.15999984741211
2020-08-31,35.27000045776367
2020-09-01,35.9900016784668
2020-09-02,35.91999816894531
2020-09-03,34.79999923706055
2020-09-04,35.13999938964844
2020-09-08,34.77000045776367
2020-09-09,34.650001525878906
2020-09-10,35.0099983215332
2020-09-11,34.58000183105469
2020-09-14,35.40999984741211
2020-09-15,35.38999938964844
2020-09-16,35.400001525878906
2020-09-17,34.83000183105469
2020-09-18,34.560001373291016
2020-09-21,34.529998779296875
2020-09-22,34.68000030517578
2020-09-23,33.869998931884766
2020-09-24,33.86000061035156
2020-09-25,34.47999954223633
2020-09-28,35.20000076293945
2020-09-29,35.09000015258789
2020-09-30,36.36000061035156
2020-10-01,37.09000015258789
2020-10-02,37.0099983215332
2020-10-05,37.150001525878906
2020-10-06,37.83000183105469
