Date,Adj Close
2017-05-08,12.829999923706055
2017-05-09,12.800000190734863
2017-05-10,12.979999542236328
2017-05-11,12.90999984741211
2017-05-12,13.520000457763672
2017-05-15,13.9399995803833
2017-05-16,13.630000114440918
2017-05-17,13.239999771118164
2017-05-18,13.510000228881836
2017-05-19,13.880000114440918
2017-05-22,14.289999961853027
2017-05-23,14.59000015258789
2017-05-24,14.890000343322754
2017-05-25,14.829999923706055
2017-05-26,14.829999923706055
2017-05-30,14.779999732971191
2017-05-31,14.420000076293945
2017-06-01,14.550000190734863
2017-06-02,14.039999961853027
2017-06-05,14.739999771118164
2017-06-06,14.880000114440918
2017-06-07,14.789999961853027
2017-06-08,16.899999618530273
2017-06-09,16.3799991607666
2017-06-12,16.43000030517578
2017-06-13,16.260000228881836
2017-06-14,16.049999237060547
2017-06-15,15.140000343322754
2017-06-16,14.350000381469727
2017-06-19,14.420000076293945
2017-06-20,14.180000305175781
2017-06-21,13.550000190734863
2017-06-22,13.859999656677246
2017-06-23,15.09000015258789
2017-06-26,15.3100004196167
2017-06-27,15.579999923706055
2017-06-28,16.040000915527344
2017-06-29,15.779999732971191
2017-06-30,15.579999923706055
2017-07-03,16.200000762939453
2017-07-05,16.25
2017-07-06,16.149999618530273
2017-07-07,15.90999984741211
2017-07-10,16.309999465942383
2017-07-11,16.530000686645508
2017-07-12,15.640000343322754
2017-07-13,16.440000534057617
2017-07-14,16.790000915527344
2017-07-17,17.600000381469727
2017-07-18,17.600000381469727
2017-07-19,17.68000030517578
2017-07-20,18.34000015258789
2017-07-21,18.149999618530273
2017-07-24,18.100000381469727
2017-07-25,18.389999389648438
2017-07-26,18.299999237060547
2017-07-27,17.93000030517578
2017-07-28,16.799999237060547
2017-07-31,16.780000686645508
2017-08-01,16.690000534057617
2017-08-02,16.739999771118164
2017-08-03,13.329999923706055
2017-08-04,13.25
2017-08-07,13.579999923706055
2017-08-08,14.119999885559082
2017-08-09,14.039999961853027
2017-08-10,13.800000190734863
2017-08-11,14.359999656677246
2017-08-14,14.119999885559082
2017-08-15,14.329999923706055
2017-08-16,15.109999656677246
2017-08-17,14.819999694824219
2017-08-18,15.010000228881836
2017-08-21,16.15999984741211
2017-08-22,17.18000030517578
2017-08-23,17.940000534057617
2017-08-24,18.260000228881836
2017-08-25,18.09000015258789
2017-08-28,18.649999618530273
2017-08-29,19.280000686645508
2017-08-30,19.1299991607666
2017-08-31,19.520000457763672
2017-09-01,20.559999465942383
2017-09-05,19.530000686645508
2017-09-06,19.600000381469727
2017-09-07,19.40999984741211
2017-09-08,18.899999618530273
2017-09-11,19.280000686645508
2017-09-12,19.860000610351562
2017-09-13,19.81999969482422
2017-09-14,19.389999389648438
2017-09-15,19.110000610351562
2017-09-18,19.260000228881836
2017-09-19,19.719999313354492
2017-09-20,20.3799991607666
2017-09-21,19.389999389648438
2017-09-22,18.09000015258789
2017-09-25,18.0
2017-09-26,17.15999984741211
2017-09-27,17.209999084472656
2017-09-28,16.90999984741211
2017-09-29,16.579999923706055
2017-10-02,16.860000610351562
2017-10-03,16.940000534057617
2017-10-04,17.010000228881836
2017-10-05,17.030000686645508
2017-10-06,16.860000610351562
2017-10-09,16.8700008392334
2017-10-10,16.290000915527344
2017-10-11,16.09000015258789
2017-10-12,16.020000457763672
2017-10-13,15.350000381469727
2017-10-16,15.5
2017-10-17,15.529999732971191
2017-10-18,15.460000038146973
2017-10-19,15.289999961853027
2017-10-20,15.350000381469727
2017-10-23,15.25
2017-10-24,15.470000267028809
2017-10-25,15.119999885559082
2017-10-26,15.220000267028809
2017-10-27,15.180000305175781
2017-10-30,13.5
2017-10-31,14.0
2017-11-01,13.710000038146973
2017-11-02,13.619999885559082
2017-11-03,13.8100004196167
2017-11-06,14.619999885559082
2017-11-07,14.800000190734863
2017-11-08,14.710000038146973
2017-11-09,14.25
2017-11-10,14.34000015258789
2017-11-13,14.329999923706055
2017-11-14,14.100000381469727
2017-11-15,14.239999771118164
2017-11-16,14.710000038146973
2017-11-17,15.140000343322754
2017-11-20,13.5
2017-11-21,13.40999984741211
2017-11-22,13.640000343322754
2017-11-24,13.65999984741211
2017-11-27,13.760000228881836
2017-11-28,14.760000228881836
2017-11-29,13.100000381469727
2017-11-30,13.25
2017-12-01,13.380000114440918
2017-12-04,13.670000076293945
2017-12-05,13.649999618530273
2017-12-06,13.399999618530273
2017-12-07,13.680000305175781
2017-12-08,14.079999923706055
2017-12-11,15.760000228881836
2017-12-12,15.670000076293945
2017-12-13,15.819999694824219
2017-12-14,15.670000076293945
2017-12-15,15.670000076293945
2017-12-18,16.030000686645508
2017-12-19,16.93000030517578
2017-12-20,17.989999771118164
2017-12-21,17.56999969482422
2017-12-22,18.030000686645508
2017-12-26,18.190000534057617
2017-12-27,18.270000457763672
2017-12-28,19.860000610351562
2017-12-29,19.639999389648438
2018-01-02,21.3799991607666
2018-01-03,20.479999542236328
2018-01-04,20.540000915527344
2018-01-05,19.940000534057617
2018-01-08,19.709999084472656
2018-01-09,19.579999923706055
2018-01-10,20.610000610351562
2018-01-11,21.010000228881836
2018-01-12,21.739999771118164
2018-01-16,21.149999618530273
2018-01-17,21.809999465942383
2018-01-18,21.420000076293945
2018-01-19,22.139999389648438
2018-01-22,23.040000915527344
2018-01-23,22.770000457763672
2018-01-24,23.190000534057617
2018-01-25,23.799999237060547
2018-01-26,24.34000015258789
2018-01-29,23.6299991607666
2018-01-30,22.610000610351562
2018-01-31,22.25
2018-02-01,22.829999923706055
2018-02-02,21.020000457763672
2018-02-05,20.90999984741211
2018-02-06,21.979999542236328
2018-02-07,21.139999389648438
2018-02-08,20.829999923706055
2018-02-09,21.190000534057617
2018-02-12,21.639999389648438
2018-02-13,21.760000228881836
2018-02-14,22.75
2018-02-15,22.270000457763672
2018-02-16,24.1200008392334
2018-02-20,23.3799991607666
2018-02-21,22.719999313354492
2018-02-22,21.75
2018-02-23,20.93000030517578
2018-02-26,20.510000228881836
2018-02-27,19.799999237060547
2018-02-28,19.049999237060547
2018-03-01,20.479999542236328
2018-03-02,20.940000534057617
2018-03-05,19.979999542236328
2018-03-06,20.450000762939453
2018-03-07,21.25
2018-03-08,19.65999984741211
2018-03-09,20.149999618530273
2018-03-12,20.809999465942383
2018-03-13,21.579999923706055
2018-03-14,20.450000762939453
2018-03-15,20.559999465942383
2018-03-16,20.829999923706055
2018-03-19,19.950000762939453
2018-03-20,19.809999465942383
2018-03-21,20.399999618530273
2018-03-22,16.760000228881836
2018-03-23,16.670000076293945
2018-03-26,17.309999465942383
2018-03-27,16.219999313354492
2018-03-28,16.200000762939453
2018-03-29,16.540000915527344
2018-04-02,16.360000610351562
2018-04-03,16.690000534057617
2018-04-04,16.84000015258789
2018-04-05,17.020000457763672
2018-04-06,16.790000915527344
2018-04-09,18.81999969482422
2018-04-10,19.920000076293945
2018-04-11,19.1200008392334
2018-04-12,18.639999389648438
2018-04-13,18.149999618530273
2018-04-16,18.030000686645508
2018-04-17,18.229999542236328
2018-04-18,18.309999465942383
2018-04-19,18.309999465942383
2018-04-20,17.649999618530273
2018-04-23,16.719999313354492
2018-04-24,16.709999084472656
2018-04-25,17.309999465942383
2018-04-26,17.610000610351562
2018-04-27,17.309999465942383
2018-04-30,17.469999313354492
2018-05-01,16.780000686645508
2018-05-02,16.479999542236328
2018-05-03,16.399999618530273
2018-05-04,14.760000228881836
2018-05-07,15.0
2018-05-08,15.390000343322754
2018-05-09,15.359999656677246
2018-05-10,15.800000190734863
2018-05-11,15.880000114440918
2018-05-14,15.90999984741211
2018-05-15,16.649999618530273
2018-05-16,16.940000534057617
2018-05-17,17.34000015258789
2018-05-18,17.5
2018-05-21,17.350000381469727
2018-05-22,16.760000228881836
2018-05-23,16.18000030517578
2018-05-24,16.34000015258789
2018-05-25,16.280000686645508
2018-05-29,16.520000457763672
2018-05-30,17.149999618530273
2018-05-31,17.719999313354492
2018-06-01,17.709999084472656
2018-06-04,17.600000381469727
2018-06-05,17.639999389648438
2018-06-06,17.81999969482422
2018-06-07,17.260000228881836
2018-06-08,17.190000534057617
2018-06-11,17.170000076293945
2018-06-12,16.93000030517578
2018-06-13,16.780000686645508
2018-06-14,16.489999771118164
2018-06-15,16.389999389648438
2018-06-18,16.690000534057617
2018-06-19,15.75
2018-06-20,15.90999984741211
2018-06-21,16.829999923706055
2018-06-22,17.239999771118164
2018-06-25,16.34000015258789
2018-06-26,16.520000457763672
2018-06-27,15.619999885559082
2018-06-28,15.6899995803833
2018-06-29,15.75
2018-07-02,15.15999984741211
2018-07-03,14.8100004196167
2018-07-05,14.84000015258789
2018-07-06,15.229999542236328
2018-07-09,15.460000038146973
2018-07-10,14.920000076293945
2018-07-11,14.550000190734863
2018-07-12,14.569999694824219
2018-07-13,14.239999771118164
2018-07-16,14.350000381469727
2018-07-17,14.770000457763672
2018-07-18,14.899999618530273
2018-07-19,13.09000015258789
2018-07-20,12.970000267028809
2018-07-23,13.390000343322754
2018-07-24,13.229999542236328
2018-07-25,13.210000038146973
2018-07-26,13.210000038146973
2018-07-27,13.039999961853027
2018-07-30,12.920000076293945
2018-07-31,12.8100004196167
2018-08-01,12.970000267028809
2018-08-02,13.109999656677246
2018-08-03,12.770000457763672
2018-08-06,12.789999961853027
2018-08-07,12.359999656677246
2018-08-08,12.020000457763672
2018-08-09,12.140000343322754
2018-08-10,12.149999618530273
2018-08-13,12.0600004196167
2018-08-14,12.460000038146973
2018-08-15,11.09000015258789
2018-08-16,12.100000381469727
2018-08-17,12.020000457763672
2018-08-20,11.930000305175781
2018-08-21,12.319999694824219
2018-08-22,12.390000343322754
2018-08-23,11.949999809265137
2018-08-24,12.529999732971191
2018-08-27,12.569999694824219
2018-08-28,12.729999542236328
2018-08-29,13.010000228881836
2018-08-30,12.569999694824219
2018-08-31,12.619999885559082
2018-09-04,12.029999732971191
2018-09-05,11.859999656677246
2018-09-06,12.020000457763672
2018-09-07,11.600000381469727
2018-09-10,12.1899995803833
2018-09-11,12.039999961853027
2018-09-12,11.850000381469727
2018-09-13,11.369999885559082
2018-09-14,11.319999694824219
2018-09-17,11.779999732971191
2018-09-18,12.9399995803833
2018-09-19,12.859999656677246
2018-09-20,13.119999885559082
2018-09-21,13.25
2018-09-24,11.890000343322754
2018-09-25,12.59000015258789
2018-09-26,11.859999656677246
2018-09-27,11.380000114440918
2018-09-28,11.970000267028809
2018-10-01,12.069999694824219
2018-10-02,11.899999618530273
2018-10-03,10.520000457763672
2018-10-04,10.229999542236328
2018-10-05,9.970000267028809
2018-10-08,10.739999771118164
2018-10-09,10.819999694824219
2018-10-10,10.180000305175781
2018-10-11,10.09000015258789
2018-10-12,10.15999984741211
2018-10-15,10.15999984741211
2018-10-16,10.15999984741211
2018-10-17,10.140000343322754
2018-10-18,9.920000076293945
2018-10-19,9.800000190734863
2018-10-22,9.890000343322754
2018-10-23,9.600000381469727
2018-10-24,8.989999771118164
2018-10-25,9.479999542236328
2018-10-26,7.71999979019165
2018-10-29,8.020000457763672
2018-10-30,7.829999923706055
2018-10-31,7.940000057220459
2018-11-01,8.84000015258789
2018-11-02,9.729999542236328
2018-11-05,9.779999732971191
2018-11-06,9.949999809265137
2018-11-07,9.789999961853027
2018-11-08,9.630000114440918
2018-11-09,9.319999694824219
2018-11-12,8.680000305175781
2018-11-13,8.899999618530273
2018-11-14,8.6899995803833
2018-11-15,8.979999542236328
2018-11-16,9.34000015258789
2018-11-19,8.869999885559082
2018-11-20,8.579999923706055
2018-11-21,8.84000015258789
2018-11-23,8.8100004196167
2018-11-26,9.15999984741211
2018-11-27,8.84000015258789
2018-11-28,9.34000015258789
2018-11-29,9.0
2018-11-30,8.979999542236328
2018-12-03,9.5
2018-12-04,9.0
2018-12-06,8.649999618530273
2018-12-07,8.600000381469727
2018-12-10,8.289999961853027
2018-12-11,8.380000114440918
2018-12-12,8.470000267028809
2018-12-13,8.359999656677246
2018-12-14,8.149999618530273
2018-12-17,8.270000457763672
2018-12-18,8.260000228881836
2018-12-19,7.800000190734863
2018-12-20,7.559999942779541
2018-12-21,6.909999847412109
2018-12-24,6.809999942779541
2018-12-26,7.389999866485596
2018-12-27,7.340000152587891
2018-12-28,7.400000095367432
2018-12-31,7.309999942779541
2019-01-02,7.550000190734863
2019-01-03,7.309999942779541
2019-01-04,8.380000114440918
2019-01-07,8.699999809265137
2019-01-08,8.359999656677246
2019-01-09,8.710000038146973
2019-01-10,8.729999542236328
2019-01-11,8.569999694824219
2019-01-14,8.529999732971191
2019-01-15,8.149999618530273
2019-01-16,8.5
2019-01-17,9.09000015258789
2019-01-18,9.3100004196167
2019-01-22,8.819999694824219
2019-01-23,9.069999694824219
2019-01-24,8.850000381469727
2019-01-25,9.029999732971191
2019-01-28,8.539999961853027
2019-01-29,8.630000114440918
2019-01-30,8.949999809265137
2019-01-31,9.199999809265137
2019-02-01,9.0
2019-02-04,9.109999656677246
2019-02-05,9.210000038146973
2019-02-06,9.039999961853027
2019-02-07,8.470000267028809
2019-02-08,8.460000038146973
2019-02-11,8.449999809265137
2019-02-12,8.470000267028809
2019-02-13,8.5600004196167
2019-02-14,8.470000267028809
2019-02-15,8.569999694824219
2019-02-19,8.75
2019-02-20,9.180000305175781
2019-02-21,9.289999961853027
2019-02-22,9.260000228881836
2019-02-25,9.119999885559082
2019-02-26,9.350000381469727
2019-02-27,8.989999771118164
2019-02-28,8.630000114440918
2019-03-01,8.930000305175781
2019-03-04,8.789999961853027
2019-03-05,8.739999771118164
2019-03-06,8.460000038146973
2019-03-07,8.020000457763672
2019-03-08,7.639999866485596
2019-03-11,7.920000076293945
2019-03-12,8.180000305175781
2019-03-13,8.289999961853027
2019-03-14,8.34000015258789
2019-03-15,8.470000267028809
2019-03-18,8.930000305175781
2019-03-19,8.90999984741211
2019-03-20,8.890000343322754
2019-03-21,8.970000267028809
2019-03-22,8.300000190734863
2019-03-25,8.229999542236328
2019-03-26,8.1899995803833
2019-03-27,8.550000190734863
2019-03-28,8.859999656677246
2019-03-29,8.880000114440918
2019-04-01,9.109999656677246
2019-04-02,8.850000381469727
2019-04-03,8.779999732971191
2019-04-04,9.09000015258789
2019-04-05,9.329999923706055
2019-04-08,9.350000381469727
2019-04-09,9.039999961853027
2019-04-10,9.140000343322754
2019-04-11,9.15999984741211
2019-04-12,9.369999885559082
2019-04-15,9.220000267028809
2019-04-16,9.75
2019-04-17,9.699999809265137
2019-04-18,8.609999656677246
2019-04-22,8.649999618530273
2019-04-23,8.75
2019-04-24,8.850000381469727
2019-04-25,8.4399995803833
2019-04-26,8.529999732971191
2019-04-29,8.569999694824219
2019-04-30,8.40999984741211
2019-05-01,7.920000076293945
2019-05-02,7.929999828338623
2019-05-03,8.369999885559082
2019-05-06,8.279999732971191
2019-05-07,8.0600004196167
2019-05-08,7.920000076293945
2019-05-09,7.900000095367432
2019-05-10,7.880000114440918
2019-05-13,7.179999828338623
2019-05-14,7.309999942779541
2019-05-15,7.150000095367432
2019-05-16,7.170000076293945
2019-05-17,6.760000228881836
2019-05-20,6.539999961853027
2019-05-21,6.510000228881836
2019-05-22,6.349999904632568
2019-05-23,6.010000228881836
2019-05-24,6.03000020980835
2019-05-28,5.889999866485596
2019-05-29,6.03000020980835
2019-05-30,5.829999923706055
2019-05-31,5.590000152587891
2019-06-03,5.630000114440918
2019-06-04,5.800000190734863
2019-06-05,5.619999885559082
2019-06-06,5.570000171661377
2019-06-07,5.559999942779541
2019-06-10,5.670000076293945
2019-06-11,5.809999942779541
2019-06-12,5.690000057220459
2019-06-13,6.300000190734863
2019-06-14,6.21999979019165
2019-06-17,6.239999771118164
2019-06-18,6.559999942779541
2019-06-19,6.559999942779541
2019-06-20,6.909999847412109
2019-06-21,6.929999828338623
2019-06-24,6.670000076293945
2019-06-25,6.610000133514404
2019-06-26,6.730000019073486
2019-06-27,6.820000171661377
2019-06-28,6.909999847412109
2019-07-01,6.920000076293945
2019-07-02,6.670000076293945
2019-07-03,6.659999847412109
2019-07-05,6.829999923706055
2019-07-08,6.849999904632568
2019-07-09,6.710000038146973
2019-07-10,6.900000095367432
2019-07-11,6.880000114440918
2019-07-12,6.940000057220459
2019-07-15,7.110000133514404
2019-07-16,7.130000114440918
2019-07-17,7.019999980926514
2019-07-18,7.159999847412109
2019-07-19,7.389999866485596
2019-07-22,7.440000057220459
2019-07-23,7.53000020980835
2019-07-24,7.829999923706055
2019-07-25,7.320000171661377
2019-07-26,7.329999923706055
2019-07-29,7.139999866485596
2019-07-30,7.369999885559082
2019-07-31,7.190000057220459
2019-08-01,7.03000020980835
2019-08-02,7.019999980926514
2019-08-05,7.019999980926514
2019-08-06,6.860000133514404
2019-08-07,6.809999942779541
2019-08-08,7.110000133514404
2019-08-09,6.690000057220459
2019-08-12,6.320000171661377
2019-08-13,6.480000019073486
2019-08-14,5.880000114440918
2019-08-15,5.670000076293945
2019-08-16,5.96999979019165
2019-08-19,6.210000038146973
2019-08-20,6.170000076293945
2019-08-21,6.070000171661377
2019-08-22,5.800000190734863
2019-08-23,5.480000019073486
2019-08-26,5.46999979019165
2019-08-27,5.150000095367432
2019-08-28,5.260000228881836
2019-08-29,5.510000228881836
2019-08-30,5.510000228881836
2019-09-03,5.260000228881836
2019-09-04,5.489999771118164
2019-09-05,5.789999961853027
2019-09-06,5.679999828338623
2019-09-09,6.010000228881836
2019-09-10,6.619999885559082
2019-09-11,6.889999866485596
2019-09-12,6.929999828338623
2019-09-13,7.050000190734863
2019-09-16,7.239999771118164
2019-09-17,7.079999923706055
2019-09-18,7.010000228881836
2019-09-19,7.019999980926514
2019-09-20,7.179999828338623
2019-09-23,7.269999980926514
2019-09-24,6.550000190734863
2019-09-25,7.0
2019-09-26,6.579999923706055
2019-09-27,6.679999828338623
2019-09-30,6.639999866485596
2019-10-01,6.489999771118164
2019-10-02,6.309999942779541
2019-10-03,6.320000171661377
2019-10-04,6.349999904632568
2019-10-07,6.360000133514404
2019-10-08,6.309999942779541
2019-10-09,6.309999942779541
2019-10-10,6.159999847412109
2019-10-11,6.420000076293945
2019-10-14,6.199999809265137
2019-10-15,6.25
2019-10-16,6.159999847412109
2019-10-17,6.170000076293945
2019-10-18,6.369999885559082
2019-10-21,6.099999904632568
2019-10-22,6.039999961853027
2019-10-23,6.21999979019165
2019-10-24,5.820000171661377
2019-10-25,6.019999980926514
2019-10-28,6.170000076293945
2019-10-29,6.329999923706055
2019-10-30,6.099999904632568
2019-10-31,5.829999923706055
2019-11-01,6.409999847412109
2019-11-04,6.889999866485596
2019-11-05,7.050000190734863
2019-11-06,7.860000133514404
2019-11-07,8.329999923706055
2019-11-08,8.279999732971191
2019-11-11,7.920000076293945
2019-11-12,7.480000019073486
2019-11-13,7.389999866485596
2019-11-14,7.079999923706055
2019-11-15,7.119999885559082
2019-11-18,7.010000228881836
2019-11-19,6.980000019073486
2019-11-20,7.010000228881836
2019-11-21,6.920000076293945
2019-11-22,6.809999942779541
2019-11-25,6.929999828338623
2019-11-26,7.019999980926514
2019-11-27,7.099999904632568
2019-11-29,7.050000190734863
2019-12-02,7.070000171661377
2019-12-03,6.800000190734863
2019-12-04,6.940000057220459
2019-12-05,6.849999904632568
2019-12-06,6.940000057220459
2019-12-09,7.159999847412109
2019-12-10,7.28000020980835
2019-12-11,7.489999771118164
2019-12-12,7.840000152587891
2019-12-13,7.75
2019-12-16,7.900000095367432
2019-12-17,7.78000020980835
2019-12-18,7.760000228881836
2019-12-19,7.849999904632568
2019-12-20,7.599999904632568
2019-12-23,7.570000171661377
2019-12-24,7.579999923706055
2019-12-26,7.480000019073486
2019-12-27,7.400000095367432
2019-12-30,7.420000076293945
2019-12-31,7.519999980926514
2020-01-02,7.71999979019165
2020-01-03,7.800000190734863
2020-01-06,7.949999809265137
2020-01-07,8.020000457763672
2020-01-08,7.5
2020-01-09,7.059999942779541
2020-01-10,6.989999771118164
2020-01-13,7.289999961853027
2020-01-14,7.570000171661377
2020-01-15,7.739999771118164
2020-01-16,7.269999980926514
2020-01-17,7.179999828338623
2020-01-21,6.78000020980835
2020-01-22,6.659999847412109
2020-01-23,6.400000095367432
2020-01-24,6.019999980926514
2020-01-27,5.630000114440918
2020-01-28,5.480000019073486
2020-01-29,5.329999923706055
2020-01-30,5.400000095367432
2020-01-31,5.289999961853027
2020-02-03,5.210000038146973
2020-02-04,5.289999961853027
2020-02-05,5.71999979019165
2020-02-06,5.860000133514404
2020-02-07,5.579999923706055
2020-02-10,5.650000095367432
2020-02-11,5.829999923706055
2020-02-12,5.949999809265137
2020-02-13,5.989999771118164
2020-02-14,5.670000076293945
2020-02-18,5.800000190734863
2020-02-19,5.940000057220459
2020-02-20,5.760000228881836
2020-02-21,6.389999866485596
2020-02-24,6.539999961853027
2020-02-25,6.130000114440918
2020-02-26,5.730000019073486
2020-02-27,5.380000114440918
2020-02-28,5.800000190734863
2020-03-02,5.769999980926514
2020-03-03,5.699999809265137
2020-03-04,5.710000038146973
2020-03-05,5.420000076293945
2020-03-06,4.840000152587891
2020-03-09,4.079999923706055
2020-03-10,4.75
2020-03-11,4.800000190734863
2020-03-12,5.059999942779541
2020-03-13,4.860000133514404
2020-03-16,3.9800000190734863
2020-03-17,3.680000066757202
2020-03-18,3.430000066757202
2020-03-19,3.359999895095825
2020-03-20,3.1500000953674316
2020-03-23,3.1700000762939453
2020-03-24,3.6700000762939453
2020-03-25,3.6700000762939453
2020-03-26,3.7699999809265137
2020-03-27,3.75
2020-03-30,3.369999885559082
2020-03-31,3.619999885559082
2020-04-01,3.359999895095825
2020-04-02,3.309999942779541
2020-04-03,3.0399999618530273
2020-04-06,3.5199999809265137
2020-04-07,3.7699999809265137
2020-04-08,3.9100000858306885
2020-04-09,4.119999885559082
2020-04-13,4.139999866485596
2020-04-14,4.309999942779541
2020-04-15,3.950000047683716
2020-04-16,3.890000104904175
2020-04-17,4.039999961853027
2020-04-20,4.0
2020-04-21,3.7899999618530273
2020-04-22,3.7100000381469727
2020-04-23,4.019999980926514
2020-04-24,4.059999942779541
2020-04-27,4.300000190734863
2020-04-28,4.340000152587891
2020-04-29,4.679999828338623
2020-04-30,4.349999904632568
2020-05-01,4.550000190734863
2020-05-04,4.730000019073486
2020-05-05,4.929999828338623
2020-05-06,4.539999961853027
2020-05-07,4.630000114440918
2020-05-08,4.840000152587891
2020-05-11,4.659999847412109
2020-05-12,4.550000190734863
2020-05-13,4.289999961853027
2020-05-14,4.300000190734863
2020-05-15,4.369999885559082
2020-05-18,4.920000076293945
2020-05-19,4.900000095367432
2020-05-20,5.099999904632568
2020-05-21,4.840000152587891
2020-05-22,4.889999866485596
2020-05-26,5.179999828338623
2020-05-27,5.739999771118164
2020-05-28,5.900000095367432
2020-05-29,5.960000038146973
2020-06-01,6.079999923706055
2020-06-02,6.179999828338623
2020-06-03,6.630000114440918
2020-06-04,6.739999771118164
2020-06-05,7.429999828338623
2020-06-08,7.869999885559082
2020-06-09,7.829999923706055
2020-06-10,7.639999866485596
2020-06-11,6.119999885559082
2020-06-12,6.699999809265137
2020-06-15,6.690000057220459
2020-06-16,7.059999942779541
2020-06-17,7.079999923706055
2020-06-18,6.929999828338623
2020-06-19,6.849999904632568
2020-06-22,6.96999979019165
2020-06-23,7.289999961853027
2020-06-24,6.909999847412109
2020-06-25,6.71999979019165
2020-06-26,6.769999980926514
2020-06-29,6.960000038146973
2020-06-30,7.130000114440918
2020-07-01,6.809999942779541
2020-07-02,6.960000038146973
2020-07-06,7.25
2020-07-07,6.989999771118164
2020-07-08,7.199999809265137
2020-07-09,6.96999979019165
2020-07-10,7.329999923706055
2020-07-13,7.150000095367432
2020-07-14,7.460000038146973
2020-07-15,7.610000133514404
2020-07-16,7.670000076293945
2020-07-17,7.730000019073486
2020-07-20,7.650000095367432
2020-07-21,7.809999942779541
2020-07-22,7.710000038146973
2020-07-23,7.53000020980835
2020-07-24,7.46999979019165
2020-07-27,7.739999771118164
2020-07-28,7.590000152587891
2020-07-29,7.769999980926514
2020-07-30,7.679999828338623
2020-07-31,8.710000038146973
2020-08-03,9.270000457763672
2020-08-04,9.569999694824219
2020-08-05,10.319999694824219
2020-08-06,10.5600004196167
2020-08-07,10.529999732971191
2020-08-10,10.829999923706055
2020-08-11,10.239999771118164
2020-08-12,10.3100004196167
2020-08-13,10.109999656677246
2020-08-14,9.9399995803833
2020-08-17,9.850000381469727
2020-08-18,9.649999618530273
2020-08-19,9.680000305175781
2020-08-20,9.430000305175781
2020-08-21,9.069999694824219
2020-08-24,9.239999771118164
2020-08-25,9.319999694824219
2020-08-26,9.319999694824219
2020-08-27,9.289999961853027
2020-08-28,9.899999618530273
2020-08-31,9.869999885559082
2020-09-01,10.170000076293945
2020-09-02,10.319999694824219
2020-09-03,10.149999618530273
2020-09-04,9.819999694824219
2020-09-08,9.420000076293945
2020-09-09,9.4399995803833
2020-09-10,9.579999923706055
2020-09-11,9.6899995803833
2020-09-14,10.510000228881836
2020-09-15,9.329999923706055
2020-09-16,9.6899995803833
2020-09-17,9.350000381469727
2020-09-18,9.199999809265137
2020-09-21,7.989999771118164
2020-09-22,7.960000038146973
2020-09-23,7.489999771118164
2020-09-24,7.269999980926514
2020-09-25,7.110000133514404
2020-09-28,7.349999904632568
2020-09-29,7.130000114440918
